"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2018年9月14日","2,681.64","2,688.78","2,694.92","2,675.29","10.00B","-0.18%"
"2018年9月13日","2,686.58","2,679.21","2,689.06","2,653.19","10.73B","1.15%"
"2018年9月12日","2,656.11","2,659.74","2,672.07","2,647.17","9.00B","-0.33%"
"2018年9月11日","2,664.80","2,668.49","2,680.57","2,652.70","9.99B","-0.18%"
"2018年9月10日","2,669.48","2,698.01","2,703.43","2,667.32","10.36B","-1.21%"
"2018年9月7日","2,702.30","2,696.68","2,728.55","2,683.72","10.75B","0.40%"
"2018年9月6日","2,691.59","2,697.58","2,719.41","2,683.74","9.90B","-0.47%"
"2018年9月5日","2,704.34","2,741.38","2,745.47","2,704.34","10.50B","-1.68%"
"2018年9月4日","2,750.58","2,720.65","2,756.61","2,712.38","10.90B","1.10%"
"2018年9月3日","2,720.73","2,716.40","2,722.85","2,692.36","10.22B","-0.17%"
"2018年8月31日","2,725.25","2,730.11","2,744.63","2,710.54","10.98B","-0.46%"
"2018年8月30日","2,737.74","2,769.33","2,780.53","2,736.35","10.61B","-1.14%"
"2018年8月29日","2,769.29","2,774.86","2,778.54","2,762.35","10.02B","-0.31%"
"2018年8月28日","2,777.98","2,782.29","2,791.39","2,769.40","11.87B","-0.10%"
"2018年8月27日","2,780.90","2,736.32","2,780.90","2,736.32","13.28B","1.89%"
"2018年8月24日","2,729.43","2,717.08","2,748.82","2,705.32","10.05B","0.18%"
"2018年8月23日","2,724.62","2,714.87","2,736.01","2,700.80","9.84B","0.37%"
"2018年8月22日","2,714.61","2,731.96","2,731.96","2,709.06","9.37B","-0.70%"
"2018年8月21日","2,733.83","2,700.34","2,739.17","2,696.29","11.36B","1.31%"
"2018年8月20日","2,698.47","2,673.07","2,698.47","2,653.11","11.08B","1.11%"
"2018年8月17日","2,668.97","2,723.89","2,730.33","2,665.59","11.24B","-1.34%"
"2018年8月16日","2,705.19","2,691.43","2,732.95","2,672.74","12.03B","-0.66%"
"2018年8月15日","2,723.26","2,777.25","2,777.70","2,721.24","11.62B","-2.07%"
"2018年8月14日","2,780.96","2,780.74","2,789.44","2,766.57","10.96B","-0.18%"
"2018年8月13日","2,785.87","2,769.02","2,789.80","2,742.56","12.75B","-0.34%"
"2018年8月10日","2,795.31","2,791.40","2,806.11","2,777.51","12.15B","0.03%"
"2018年8月9日","2,794.38","2,729.58","2,801.66","2,726.22","15.17B","1.83%"
"2018年8月8日","2,744.07","2,771.13","2,779.91","2,741.07","14.77B","-1.27%"
"2018年8月7日","2,779.37","2,711.74","2,779.37","2,696.04","14.96B","2.74%"
"2018年8月6日","2,705.16","2,736.53","2,760.47","2,692.32","12.98B","-1.29%"
"2018年8月3日","2,740.44","2,763.40","2,777.66","2,740.43","12.70B","-1.00%"
"2018年8月2日","2,768.02","2,815.34","2,815.34","2,726.48","17.42B","-2.00%"
"2018年8月1日","2,824.53","2,882.51","2,897.40","2,823.93","14.95B","-1.80%"
"2018年7月31日","2,876.40","2,866.90","2,884.68","2,854.32","11.89B","0.26%"
"2018年7月30日","2,869.05","2,871.94","2,896.01","2,850.30","15.17B","-0.16%"
"2018年7月27日","2,873.59","2,879.69","2,889.69","2,864.11","14.64B","-0.30%"
"2018年7月26日","2,882.23","2,905.79","2,915.30","2,875.70","16.84B","-0.74%"
"2018年7月25日","2,903.65","2,911.45","2,912.31","2,894.04","16.78B","-0.07%"
"2018年7月24日","2,905.56","2,862.27","2,911.46","2,862.27","22.96B","1.61%"
"2018年7月23日","2,859.54","2,815.20","2,863.57","2,809.62","17.34B","1.07%"
"2018年7月20日","2,829.27","2,769.75","2,837.86","2,753.84","14.59B","2.05%"
"2018年7月19日","2,772.55","2,791.02","2,805.01","2,764.49","11.45B","-0.53%"
"2018年7月18日","2,787.26","2,801.78","2,818.40","2,786.04","12.10B","-0.39%"
"2018年7月17日","2,798.13","2,806.89","2,806.92","2,774.76","10.54B","-0.57%"
"2018年7月16日","2,814.04","2,827.08","2,837.51","2,804.49","10.78B","-0.61%"
"2018年7月13日","2,831.18","2,831.43","2,835.46","2,818.85","11.77B","-0.23%"
"2018年7月12日","2,837.66","2,771.04","2,844.19","2,771.04","14.70B","2.16%"
"2018年7月11日","2,777.77","2,780.70","2,794.36","2,752.43","12.68B","-1.76%"
"2018年7月10日","2,827.63","2,819.71","2,828.49","2,800.63","11.71B","0.44%"
"2018年7月9日","2,815.11","2,752.45","2,815.79","2,752.45","12.15B","2.47%"
"2018年7月6日","2,747.23","2,731.35","2,768.87","2,691.02","13.63B","0.49%"
"2018年7月5日","2,733.88","2,755.34","2,777.52","2,727.94","12.92B","-0.92%"
"2018年7月4日","2,759.13","2,776.63","2,793.18","2,754.16","12.33B","-1.00%"
"2018年7月3日","2,786.89","2,774.57","2,786.89","2,722.45","14.25B","0.41%"
"2018年7月2日","2,775.56","2,841.58","2,845.68","2,756.82","13.70B","-2.52%"
"2018年6月29日","2,847.42","2,789.81","2,848.37","2,782.38","12.57B","2.17%"
"2018年6月28日","2,786.90","2,799.90","2,825.99","2,782.45","11.84B","-0.93%"
"2018年6月27日","2,813.18","2,842.40","2,854.26","2,798.80","12.94B","-1.10%"
"2018年6月26日","2,844.51","2,829.99","2,850.24","2,803.79","12.59B","-0.52%"
"2018年6月25日","2,859.34","2,903.45","2,908.62","2,857.87","12.19B","-1.05%"
"2018年6月22日","2,889.76","2,855.58","2,891.97","2,837.14","12.61B","0.49%"
"2018年6月21日","2,875.81","2,912.00","2,940.59","2,872.62","15.44B","-1.37%"
"2018年6月20日","2,915.73","2,889.98","2,925.56","2,872.16","14.43B","0.27%"
"2018年6月19日","2,907.82","2,982.65","2,984.97","2,871.35","23.05B","-3.78%"
"2018年6月15日","3,021.90","3,037.45","3,048.80","3,008.73","14.45B","-0.73%"
"2018年6月14日","3,044.16","3,038.07","3,066.05","3,032.41","11.55B","-0.18%"
"2018年6月13日","3,049.80","3,071.46","3,071.46","3,044.12","11.96B","-0.97%"
"2018年6月12日","3,079.80","3,053.03","3,081.45","3,034.10","11.33B","0.89%"
"2018年6月11日","3,052.78","3,057.34","3,063.61","3,037.91","10.86B","-0.47%"
"2018年6月8日","3,067.15","3,100.60","3,100.68","3,053.29","13.47B","-1.36%"
"2018年6月7日","3,109.50","3,121.18","3,128.72","3,105.58","12.78B","-0.18%"
"2018年6月6日","3,115.18","3,109.17","3,117.53","3,103.53","12.02B","0.03%"
"2018年6月5日","3,114.21","3,088.01","3,114.77","3,080.05","11.87B","0.74%"
"2018年6月4日","3,091.19","3,083.43","3,098.40","3,076.99","11.46B","0.52%"
"2018年6月1日","3,075.14","3,084.75","3,102.09","3,059.79","12.99B","-0.66%"
"2018年5月31日","3,095.47","3,061.83","3,098.08","3,054.27","14.05B","1.78%"
"2018年5月30日","3,041.44","3,081.14","3,085.40","3,041.00","15.51B","-2.53%"
"2018年5月29日","3,120.46","3,129.62","3,143.21","3,112.15","13.57B","-0.47%"
"2018年5月28日","3,135.08","3,136.81","3,149.66","3,115.96","12.88B","-0.20%"
"2018年5月25日","3,141.30","3,148.41","3,156.73","3,131.07","12.86B","-0.42%"
"2018年5月24日","3,154.65","3,167.94","3,173.53","3,152.07","12.41B","-0.45%"
"2018年5月23日","3,168.96","3,205.44","3,205.44","3,168.96","15.78B","-1.41%"
"2018年5月22日","3,214.35","3,211.25","3,214.59","3,192.23","14.43B","0.02%"
"2018年5月21日","3,213.84","3,206.18","3,219.74","3,203.34","16.45B","0.64%"
"2018年5月18日","3,193.30","3,151.08","3,193.45","3,144.78","13.65B","1.24%"
"2018年5月17日","3,154.28","3,170.01","3,172.77","3,148.62","11.40B","-0.48%"
"2018年5月16日","3,169.57","3,180.23","3,191.95","3,166.81","13.05B","-0.71%"
"2018年5月15日","3,192.12","3,180.42","3,192.81","3,164.52","12.45B","0.57%"
"2018年5月14日","3,174.03","3,167.04","3,183.82","3,163.48","12.93B","0.34%"
"2018年5月11日","3,163.26","3,179.80","3,180.76","3,162.21","13.07B","-0.35%"
"2018年5月10日","3,174.41","3,169.05","3,176.14","3,155.53","13.30B","0.48%"
"2018年5月9日","3,159.15","3,160.14","3,165.37","3,145.66","12.26B","-0.07%"
"2018年5月8日","3,161.50","3,135.30","3,169.70","3,134.06","14.69B","0.79%"
"2018年5月7日","3,136.64","3,094.90","3,136.84","3,091.66","13.89B","1.48%"
"2018年5月4日","3,091.03","3,093.12","3,104.09","3,086.78","11.87B","-0.32%"
"2018年5月3日","3,100.86","3,074.52","3,105.66","3,056.16","14.00B","0.64%"
"2018年5月2日","3,081.18","3,087.41","3,097.60","3,064.76","13.42B","-0.03%"
"2018年4月27日","3,082.23","3,082.41","3,088.03","3,049.91","13.12B","0.23%"
"2018年4月26日","3,075.03","3,119.50","3,121.93","3,067.93","13.40B","-1.38%"
"2018年4月25日","3,117.97","3,112.40","3,122.91","3,107.00","12.73B","-0.35%"
"2018年4月24日","3,128.93","3,069.75","3,136.04","3,069.75","16.23B","1.99%"
"2018年4月23日","3,068.01","3,063.44","3,085.06","3,045.94","13.17B","-0.11%"
"2018年4月20日","3,071.54","3,105.46","3,111.17","3,065.92","15.51B","-1.47%"
"2018年4月19日","3,117.38","3,094.27","3,127.44","3,090.29","16.01B","0.84%"
"2018年4月18日","3,091.40","3,091.91","3,096.89","3,041.62","15.93B","0.80%"
"2018年4月17日","3,066.80","3,112.97","3,118.76","3,064.03","14.72B","-1.41%"
"2018年4月16日","3,110.65","3,152.89","3,153.11","3,096.10","15.44B","-1.53%"
"2018年4月13日","3,159.05","3,192.04","3,197.90","3,155.51","12.76B","-0.66%"
"2018年4月12日","3,180.16","3,203.28","3,205.25","3,177.05","14.82B","-0.87%"
"2018年4月11日","3,208.08","3,197.37","3,220.85","3,191.59","17.59B","0.56%"
"2018年4月10日","3,190.32","3,144.26","3,190.65","3,139.08","16.82B","1.66%"
"2018年4月9日","3,138.29","3,125.44","3,146.09","3,110.30","13.96B","0.23%"
"2018年4月4日","3,131.11","3,147.05","3,163.34","3,128.87","14.70B","-0.18%"
"2018年4月3日","3,136.63","3,130.01","3,144.33","3,119.13","15.22B","-0.84%"
"2018年4月2日","3,163.18","3,169.78","3,192.34","3,159.99","17.77B","-0.18%"
"2018年3月30日","3,168.90","3,161.79","3,177.72","3,152.89","15.46B","0.26%"
"2018年3月29日","3,160.53","3,127.26","3,174.51","3,098.25","17.03B","1.22%"
"2018年3月28日","3,122.29","3,130.57","3,165.21","3,117.53","16.35B","-1.40%"
"2018年3月27日","3,166.65","3,164.80","3,172.78","3,143.57","18.91B","1.05%"
"2018年3月26日","3,133.72","3,117.32","3,134.28","3,091.46","18.64B","-0.60%"
"2018年3月23日","3,152.76","3,172.77","3,188.24","3,110.66","27.55B","-3.39%"
"2018年3月22日","3,263.48","3,281.26","3,288.80","3,242.76","15.04B","-0.53%"
"2018年3月21日","3,280.95","3,299.73","3,314.21","3,268.88","16.84B","-0.29%"
"2018年3月20日","3,290.64","3,257.22","3,292.57","3,252.43","13.99B","0.35%"
"2018年3月19日","3,279.25","3,264.93","3,280.57","3,251.05","13.80B","0.29%"
"2018年3月16日","3,269.88","3,290.21","3,300.57","3,269.28","14.12B","-0.65%"
"2018年3月15日","3,291.11","3,277.51","3,297.10","3,273.20","14.86B","-0.01%"
"2018年3月14日","3,291.38","3,298.67","3,304.98","3,287.36","15.75B","-0.57%"
"2018年3月13日","3,310.24","3,324.12","3,333.88","3,307.38","17.71B","-0.49%"
"2018年3月12日","3,326.70","3,319.21","3,333.56","3,313.56","20.65B","0.59%"
"2018年3月9日","3,307.17","3,291.43","3,309.72","3,283.56","16.84B","0.57%"
"2018年3月8日","3,288.41","3,268.35","3,289.50","3,261.55","14.98B","0.51%"
"2018年3月7日","3,271.67","3,288.86","3,308.41","3,264.76","16.87B","-0.55%"
"2018年3月6日","3,289.64","3,266.49","3,290.25","3,243.65","19.54B","1.00%"
"2018年3月5日","3,256.93","3,255.87","3,269.40","3,236.72","14.48B","0.07%"
"2018年3月2日","3,254.53","3,248.45","3,269.94","3,242.27","15.09B","-0.59%"
"2018年3月1日","3,273.75","3,235.09","3,280.15","3,228.58","15.91B","0.44%"
"2018年2月28日","3,259.41","3,264.06","3,277.83","3,239.84","15.10B","-0.99%"
"2018年2月27日","3,292.07","3,328.67","3,328.67","3,284.63","17.42B","-1.13%"
"2018年2月26日","3,329.57","3,307.30","3,335.99","3,281.61","18.86B","1.23%"
"2018年2月23日","3,289.02","3,275.43","3,294.13","3,258.49","14.58B","0.63%"
"2018年2月22日","3,268.56","3,237.57","3,269.92","3,234.12","13.87B","2.17%"
"2018年2月14日","3,199.16","3,188.25","3,203.50","3,171.38","10.03B","0.45%"
"2018年2月13日","3,184.96","3,176.11","3,219.22","3,176.11","15.15B","0.98%"
"2018年2月12日","3,154.13","3,128.37","3,168.13","3,113.61","15.33B","0.78%"
"2018年2月9日","3,129.85","3,172.85","3,180.11","3,062.74","25.64B","-4.05%"
"2018年2月8日","3,262.05","3,281.05","3,307.16","3,225.71","20.13B","-1.43%"
"2018年2月7日","3,309.26","3,412.74","3,425.54","3,304.01","26.09B","-1.82%"
"2018年2月6日","3,370.65","3,418.01","3,440.12","3,364.22","28.06B","-3.35%"
"2018年2月5日","3,487.50","3,411.67","3,487.72","3,406.24","21.77B","0.73%"
"2018年2月2日","3,462.08","3,419.22","3,463.16","3,388.86","20.81B","0.44%"
"2018年2月1日","3,446.98","3,478.67","3,495.09","3,424.42","26.05B","-0.97%"
"2018年1月31日","3,480.83","3,470.51","3,495.45","3,454.73","20.73B","-0.21%"
"2018年1月30日","3,488.01","3,511.50","3,523.05","3,484.66","18.64B","-0.99%"
"2018年1月29日","3,523.00","3,563.64","3,587.03","3,510.27","23.60B","-0.99%"
"2018年1月26日","3,558.13","3,535.49","3,574.90","3,534.20","22.27B","0.28%"
"2018年1月25日","3,548.31","3,555.17","3,571.48","3,528.03","24.34B","-0.31%"
"2018年1月24日","3,559.47","3,553.48","3,569.49","3,527.11","25.30B","0.37%"
"2018年1月23日","3,546.50","3,504.34","3,547.22","3,504.34","23.87B","1.29%"
"2018年1月22日","3,501.36","3,476.99","3,503.39","3,475.67","21.75B","0.39%"
"2018年1月19日","3,487.86","3,481.62","3,498.43","3,474.29","24.75B","0.38%"
"2018年1月18日","3,474.75","3,449.88","3,476.55","3,448.79","22.00B","0.87%"
"2018年1月17日","3,444.67","3,438.58","3,465.20","3,430.51","26.10B","0.24%"
"2018年1月16日","3,436.59","3,403.47","3,437.58","3,401.96","21.15B","0.77%"
"2018年1月15日","3,410.49","3,428.95","3,442.50","3,402.31","23.20B","-0.54%"
"2018年1月12日","3,428.94","3,423.88","3,435.42","3,417.98","17.41B","0.11%"
"2018年1月11日","3,425.34","3,415.59","3,426.48","3,405.64","17.38B","0.10%"
"2018年1月10日","3,421.83","3,414.11","3,430.21","3,398.84","20.91B","0.23%"
"2018年1月9日","3,413.90","3,406.11","3,417.23","3,403.59","19.15B","0.13%"
"2018年1月8日","3,409.48","3,391.55","3,412.73","3,384.56","23.62B","0.52%"
"2018年1月5日","3,391.75","3,386.46","3,402.07","3,380.24","21.31B","0.18%"
"2018年1月4日","3,385.71","3,371.00","3,392.83","3,365.30","20.70B","0.49%"
"2018年1月3日","3,369.11","3,347.74","3,379.92","3,345.29","21.38B","0.62%"
"2018年1月2日","3,348.33","3,314.03","3,349.05","3,314.03","20.23B","1.24%"
"2017年12月29日","3,307.17","3,295.25","3,308.22","3,292.77","14.16B","0.33%"
"2017年12月28日","3,296.38","3,272.29","3,304.10","3,263.73","17.54B","0.63%"
"2017年12月27日","3,275.78","3,302.46","3,307.08","3,270.35","16.27B","-0.92%"
"2017年12月26日","3,306.12","3,277.84","3,307.30","3,274.33","14.24B","0.78%"
"2017年12月25日","3,280.46","3,296.21","3,312.30","3,270.44","14.69B","-0.50%"
"2017年12月22日","3,297.06","3,297.69","3,307.33","3,293.44","12.40B","-0.09%"
"2017年12月21日","3,300.06","3,281.12","3,309.22","3,267.40","14.21B","0.38%"
"2017年12月20日","3,287.61","3,296.74","3,300.21","3,276.12","13.77B","-0.27%"
"2017年12月19日","3,296.54","3,266.02","3,296.94","3,266.02","11.51B","0.88%"
"2017年12月18日","3,267.92","3,268.03","3,280.54","3,254.18","12.07B","0.05%"
"2017年12月15日","3,266.14","3,287.53","3,287.53","3,259.39","13.09B","-0.80%"
"2017年12月14日","3,292.44","3,302.93","3,309.53","3,282.57","12.05B","-0.32%"
"2017年12月13日","3,303.04","3,278.40","3,304.01","3,273.32","11.20B","0.68%"
"2017年12月12日","3,280.81","3,320.31","3,320.31","3,280.33","12.46B","-1.25%"
"2017年12月11日","3,322.20","3,290.49","3,322.67","3,288.29","13.20B","0.98%"
"2017年12月8日","3,289.99","3,264.48","3,297.13","3,258.76","13.32B","0.55%"
"2017年12月7日","3,272.05","3,283.28","3,291.28","3,259.16","13.21B","-0.67%"
"2017年12月6日","3,293.96","3,291.31","3,296.20","3,254.61","15.16B","-0.29%"
"2017年12月5日","3,303.68","3,301.69","3,315.74","3,300.51","20.83B","-0.18%"
"2017年12月4日","3,309.62","3,310.38","3,324.00","3,304.10","14.81B","-0.24%"
"2017年12月1日","3,317.62","3,315.11","3,324.52","3,302.44","13.92B","0.01%"
"2017年11月30日","3,317.19","3,328.64","3,340.92","3,306.28","15.66B","-0.62%"
"2017年11月29日","3,337.86","3,335.57","3,343.06","3,305.57","18.38B","0.13%"
"2017年11月28日","3,333.66","3,311.23","3,333.80","3,300.78","13.82B","0.34%"
"2017年11月27日","3,322.23","3,346.66","3,347.05","3,315.26","16.64B","-0.94%"
"2017年11月24日","3,353.82","3,340.38","3,360.75","3,328.33","15.96B","0.06%"
"2017年11月23日","3,351.92","3,425.01","3,429.42","3,342.33","21.53B","-2.29%"
"2017年11月22日","3,430.46","3,417.33","3,442.18","3,404.29","21.36B","0.59%"
"2017年11月21日","3,410.50","3,382.36","3,419.80","3,377.60","19.69B","0.53%"
"2017年11月20日","3,392.40","3,361.36","3,393.11","3,337.12","17.65B","0.28%"
"2017年11月17日","3,382.91","3,392.68","3,403.29","3,373.30","24.95B","-0.48%"
"2017年11月16日","3,399.25","3,393.19","3,409.65","3,390.59","15.67B","-0.10%"
"2017年11月15日","3,402.52","3,416.21","3,423.75","3,396.38","16.88B","-0.79%"
"2017年11月14日","3,429.55","3,446.55","3,450.49","3,419.69","19.65B","-0.53%"
"2017年11月13日","3,447.84","3,435.18","3,449.16","3,435.08","20.54B","0.44%"
"2017年11月10日","3,432.67","3,423.18","3,438.79","3,414.33","18.93B","0.14%"
"2017年11月9日","3,427.79","3,410.67","3,428.77","3,408.62","15.86B","0.36%"
"2017年11月8日","3,415.46","3,409.15","3,434.49","3,404.88","18.54B","0.06%"
"2017年11月7日","3,413.57","3,389.47","3,415.15","3,387.95","19.06B","0.75%"
"2017年11月6日","3,388.17","3,369.68","3,389.38","3,356.53","15.46B","0.49%"
"2017年11月3日","3,371.74","3,377.74","3,380.57","3,347.36","17.27B","-0.34%"
"2017年11月2日","3,383.31","3,391.65","3,391.65","3,372.21","16.69B","-0.37%"
"2017年11月1日","3,395.91","3,393.97","3,410.35","3,388.60","18.06B","0.08%"
"2017年10月31日","3,393.34","3,381.00","3,397.10","3,376.12","15.35B","0.09%"
"2017年10月30日","3,390.34","3,413.87","3,419.73","3,357.28","20.83B","-0.77%"
"2017年10月27日","3,416.81","3,404.50","3,421.10","3,402.11","17.03B","0.27%"
"2017年10月26日","3,407.57","3,397.52","3,414.24","3,391.45","18.38B","0.31%"
"2017年10月25日","3,396.90","3,384.86","3,398.30","3,382.03","12.31B","0.26%"
"2017年10月24日","3,388.25","3,376.60","3,388.69","3,374.12","13.99B","0.22%"
"2017年10月23日","3,380.70","3,382.28","3,385.29","3,374.70","13.08B","0.06%"
"2017年10月20日","3,378.65","3,363.51","3,379.77","3,360.10","12.72B","0.25%"
"2017年10月19日","3,370.17","3,374.64","3,378.74","3,359.63","15.85B","-0.34%"
"2017年10月18日","3,381.79","3,373.53","3,383.23","3,371.92","15.72B","0.29%"
"2017年10月17日","3,372.04","3,373.23","3,382.41","3,365.56","12.54B","-0.19%"
"2017年10月16日","3,378.47","3,393.21","3,400.51","3,374.77","17.43B","-0.36%"
"2017年10月13日","3,390.52","3,384.49","3,395.75","3,383.24","14.00B","0.13%"
"2017年10月12日","3,386.10","3,385.53","3,390.20","3,372.53","16.18B","-0.06%"
"2017年10月11日","3,388.28","3,381.49","3,395.78","3,379.16","18.15B","0.16%"
"2017年10月10日","3,382.99","3,373.34","3,384.03","3,358.80","17.94B","0.26%"
"2017年10月9日","3,374.38","3,403.25","3,410.17","3,366.97","19.17B","0.76%"
"2017年9月29日","3,348.94","3,340.31","3,357.02","3,340.31","14.49B","0.28%"
"2017年9月28日","3,339.64","3,343.84","3,344.60","3,336.18","14.94B","-0.17%"
"2017年9月27日","3,345.27","3,340.82","3,349.69","3,340.30","14.31B","0.05%"
"2017年9月26日","3,343.58","3,336.35","3,347.16","3,332.60","13.26B","0.06%"
"2017年9月25日","3,341.55","3,344.59","3,350.96","3,334.94","16.96B","-0.33%"
"2017年9月22日","3,352.53","3,347.16","3,356.45","3,334.98","17.92B","-0.16%"
"2017年9月21日","3,357.81","3,364.70","3,377.88","3,356.88","19.74B","-0.24%"
"2017年9月20日","3,366.00","3,352.18","3,370.10","3,346.54","19.22B","0.27%"
"2017年9月19日","3,356.84","3,365.53","3,370.40","3,344.71","19.11B","-0.18%"
"2017年9月18日","3,362.86","3,352.51","3,371.75","3,352.51","19.03B","0.28%"
"2017年9月15日","3,353.62","3,365.15","3,365.53","3,345.33","21.98B","-0.53%"
"2017年9月14日","3,371.43","3,383.47","3,391.64","3,361.33","22.13B","-0.38%"
"2017年9月13日","3,384.15","3,374.72","3,387.14","3,366.54","19.46B","0.14%"
"2017年9月12日","3,379.49","3,381.49","3,391.07","3,370.85","27.29B","0.09%"
"2017年9月11日","3,376.42","3,365.35","3,384.81","3,360.05","21.90B","0.33%"
"2017年9月8日","3,365.24","3,364.43","3,380.89","3,353.69","19.84B","-0.01%"
"2017年9月7日","3,365.50","3,383.63","3,387.80","3,363.18","22.11B","-0.59%"
"2017年9月6日","3,385.39","3,372.43","3,391.01","3,364.76","22.91B","0.03%"
"2017年9月5日","3,384.32","3,377.20","3,390.82","3,371.57","21.66B","0.14%"
"2017年9月4日","3,379.58","3,369.72","3,381.40","3,359.13","26.74B","0.37%"
"2017年9月1日","3,367.12","3,365.99","3,381.93","3,358.47","28.25B","0.19%"
"2017年8月31日","3,360.81","3,361.46","3,367.36","3,340.69","23.44B","-0.08%"
"2017年8月30日","3,363.63","3,361.82","3,376.65","3,357.08","24.69B","-0.05%"
"2017年8月29日","3,365.23","3,362.06","3,374.59","3,354.46","21.95B","0.08%"
"2017年8月28日","3,362.65","3,336.13","3,375.03","3,336.13","25.75B","0.93%"
"2017年8月25日","3,331.52","3,271.46","3,331.91","3,271.46","20.58B","1.83%"
"2017年8月24日","3,271.51","3,287.96","3,297.99","3,266.36","16.35B","-0.49%"
"2017年8月23日","3,287.70","3,283.80","3,299.46","3,274.44","17.98B","-0.08%"
"2017年8月22日","3,290.23","3,287.61","3,293.48","3,274.94","18.65B","0.10%"
"2017年8月21日","3,286.91","3,274.58","3,287.52","3,270.48","18.61B","0.56%"
"2017年8月18日","3,268.72","3,253.24","3,275.08","3,248.08","19.11B","0.01%"
"2017年8月17日","3,268.43","3,253.85","3,269.14","3,251.46","20.36B","0.68%"
"2017年8月16日","3,246.45","3,247.85","3,248.78","3,228.87","17.69B","-0.15%"
"2017年8月15日","3,251.26","3,235.23","3,263.59","3,235.10","18.23B","0.43%"
"2017年8月14日","3,237.36","3,206.04","3,240.05","3,206.04","19.03B","0.90%"
"2017年8月11日","3,208.54","3,237.92","3,245.12","3,200.75","26.30B","-1.63%"
"2017年8月10日","3,261.75","3,269.73","3,282.52","3,236.18","24.07B","-0.42%"
"2017年8月9日","3,275.57","3,277.81","3,277.94","3,263.85","23.56B","-0.19%"
"2017年8月8日","3,281.87","3,277.19","3,285.48","3,269.66","25.20B","0.07%"
"2017年8月7日","3,279.46","3,257.67","3,280.10","3,243.72","23.12B","0.53%"
"2017年8月4日","3,262.08","3,269.32","3,287.19","3,261.31","27.59B","-0.33%"
"2017年8月3日","3,272.93","3,279.99","3,293.37","3,262.16","23.33B","-0.37%"
"2017年8月2日","3,285.06","3,288.52","3,305.43","3,282.04","26.67B","-0.23%"
"2017年8月1日","3,292.64","3,274.37","3,292.64","3,273.50","23.72B","0.60%"
"2017年7月31日","3,273.03","3,252.75","3,276.95","3,251.19","24.60B","0.61%"
"2017年7月28日","3,253.24","3,240.17","3,256.37","3,232.96","18.22B","0.11%"
"2017年7月27日","3,249.78","3,243.76","3,251.93","3,220.64","22.85B","0.06%"
"2017年7月26日","3,247.67","3,244.46","3,264.85","3,228.04","21.35B","0.12%"
"2017年7月25日","3,243.69","3,249.14","3,261.65","3,233.14","20.56B","-0.21%"
"2017年7月24日","3,250.60","3,230.90","3,261.10","3,230.07","23.31B","0.39%"
"2017年7月21日","3,237.98","3,236.59","3,247.71","3,231.96","20.60B","-0.21%"
"2017年7月20日","3,244.86","3,227.51","3,246.24","3,225.43","23.21B","0.43%"
"2017年7月19日","3,230.98","3,181.40","3,232.94","3,179.73","27.24B","1.36%"
"2017年7月18日","3,187.57","3,159.73","3,187.67","3,150.13","19.06B","0.35%"
"2017年7月17日","3,176.46","3,219.79","3,230.35","3,139.50","26.62B","-1.43%"
"2017年7月14日","3,222.42","3,212.03","3,222.98","3,204.85","16.01B","0.13%"
"2017年7月13日","3,218.16","3,192.36","3,219.27","3,190.34","19.53B","0.64%"
"2017年7月12日","3,197.54","3,201.93","3,215.20","3,177.93","18.69B","-0.17%"
"2017年7月11日","3,203.04","3,201.52","3,226.91","3,199.22","18.78B","-0.30%"
"2017年7月10日","3,212.63","3,208.46","3,223.34","3,203.21","19.89B","-0.17%"
"2017年7月7日","3,217.96","3,203.82","3,219.52","3,195.29","17.67B","0.17%"
"2017年7月6日","3,212.44","3,203.86","3,215.95","3,188.77","17.58B","0.17%"
"2017年7月5日","3,207.13","3,179.22","3,207.31","3,174.71","14.83B","0.76%"
"2017年7月4日","3,182.80","3,192.89","3,193.06","3,174.31","14.11B","-0.41%"
"2017年7月3日","3,195.91","3,192.00","3,196.29","3,177.02","14.03B","0.11%"
"2017年6月30日","3,192.43","3,176.95","3,193.24","3,171.57","12.15B","0.14%"
"2017年6月29日","3,188.06","3,174.98","3,188.77","3,174.28","12.88B","0.47%"
"2017年6月28日","3,173.20","3,183.63","3,193.44","3,170.79","14.65B","-0.56%"
"2017年6月27日","3,191.20","3,183.42","3,193.46","3,172.46","14.82B","0.18%"
"2017年6月26日","3,185.44","3,157.00","3,187.89","3,156.98","17.36B","0.87%"
"2017年6月23日","3,157.87","3,138.44","3,158.05","3,118.09","15.48B","0.33%"
"2017年6月22日","3,147.45","3,152.24","3,186.98","3,146.64","19.13B","-0.28%"
"2017年6月21日","3,156.21","3,148.99","3,157.03","3,132.62","13.67B","0.52%"
"2017年6月20日","3,140.01","3,148.02","3,150.46","3,134.61","14.12B","-0.14%"
"2017年6月19日","3,144.37","3,122.16","3,146.77","3,121.78","13.49B","0.68%"
"2017年6月16日","3,123.17","3,126.37","3,134.25","3,117.86","12.97B","-0.30%"
"2017年6月15日","3,132.49","3,125.59","3,137.59","3,117.08","14.70B","0.06%"
"2017年6月14日","3,130.67","3,146.75","3,149.17","3,125.35","13.83B","-0.73%"
"2017年6月13日","3,153.74","3,134.01","3,155.99","3,131.04","12.83B","0.44%"
"2017年6月12日","3,139.88","3,149.53","3,164.95","3,135.31","14.67B","-0.59%"
